SIGN_ID,IMAGE_NO,latitude,longitude,LOCATION,LANGUAGE,COMMUNICATIVE_ROLE,MATERIALITY,CONTEXT_FRAME,YELP,NOTES,CLOSED
SIGN_678,IMG_3182,37.759038,-122.419452,Mission,English,Establishment_Description,Home_Printed,Business ,0,,FALSE
SIGN_679,IMG_3183,37.759038,-122.419452,Mission,Span_Eng,Establishment_Name,Professionally_Printed,Restaurant,1,,FALSE
SIGN_680,IMG_3183,37.759038,-122.419452,Mission,English,Establishment_Name,Professionally_Printed,Business ,1,,FALSE
SIGN_681,IMG_3185,37.759115,-122.419474,Mission,English,Establishment_Description,Home_Printed,Business ,1,,FALSE
SIGN_682,IMG_3187,37.759272,-122.41899,Mission,English,Establishment_Name,Home_Printed,Business ,1,,FALSE
SIGN_683,IMG_3187,37.759272,-122.41899,Mission,English,Establishment_Name,Home_Printed,Beauty_Hair_Salon,1,,FALSE
SIGN_684,IMG_3187,37.759272,-122.41899,Mission,English,Establishment_Name,Home_Printed,Hotel,2,,FALSE
SIGN_685,IMG_3187,37.759272,-122.41899,Mission,English,Establishment_Description,Home_Printed,Business ,1,,FALSE
SIGN_686,IMG_3187,37.759272,-122.41899,Mission,Eng_Span,Graffiti,Hand_Written,External,0,,FALSE
SIGN_687,IMG_3187,37.759272,-122.41899,Mission,English,Information,Hand_Written,External,0,,FALSE
SIGN_688,IMG_3187,37.759272,-122.41899,Mission,Spanish,Establishment_Name,Home_Printed,Movie_Theater,1,,FALSE
SIGN_689,IMG_3187,37.759272,-122.41899,Mission,Span_Eng,Establishment_Description,Home_Printed,Shop,1,,FALSE
SIGN_690,IMG_3187,37.759272,-122.41899,Mission,Span_Eng,Establishment_Name,Home_Printed,Shop,1,,FALSE
SIGN_691,IMG_3188,37.759427,-122.419012,Mission,English,Establishment_Name,Professionally_Printed,Movie_Theater,1,,FALSE
SIGN_692,IMG_3188,37.759427,-122.419012,Mission,English,Establishment_Description,Professionally_Printed,Movie_Theater,1,,FALSE
SIGN_693,IMG_3188,37.759427,-122.419012,Mission,English,Establishment_Name,Professionally_Printed,Business ,1,,FALSE
SIGN_694,IMG_3189,37.759115,-122.419474,Mission,English,Advertisement,Hand_Written,Shop,1,,FALSE
SIGN_695,IMG_3189,37.759115,-122.419474,Mission,English,Advertisement,Hand_Written,Shop,1,,FALSE
SIGN_696,IMG_3189,37.759115,-122.419474,Mission,English,Advertisement,Hand_Written,Shop,1,,FALSE
SIGN_697,IMG_3190,37.759148,-122.419154,Mission,English,Advertisement,Hand_Written,Shop,1,,FALSE
SIGN_698,IMG_3190,37.759148,-122.419154,Mission,English,Advertisement,Hand_Written,Shop,1,,FALSE
SIGN_699,IMG_3191,37.759148,-122.419154,Mission,English,Establishment_Name,Professionally_Printed,Shop,2,Zoot suit store,FALSE
SIGN_700,IMG_3191,37.759148,-122.419154,Mission,English,Information,Professionally_Printed,Shop,2,,FALSE
SIGN_701,IMG_3192,37.759148,-122.419154,Mission,English,Advertisement,Hand_Written,Shop,2,,FALSE
SIGN_702,IMG_3192,37.759148,-122.419154,Mission,English,Advertisement,Hand_Written,Shop,2,,FALSE
SIGN_703,IMG_3193,37.757592,-122.419225,Mission,English,Establishment_Name,Home_Printed,Shop,1,2 IMG_3139 in 2 different spots?,FALSE
SIGN_704,IMG_3193,37.75936,-122.419472,Mission,English,Advertisement,Hand_Written,Shop,1,,FALSE
SIGN_705,IMG_3196,37.759428,-122.419479,Mission,English,Establishment_Name,Professionally_Printed,Shop,1,,FALSE
SIGN_706,IMG_3197,37.759487,-122.419443,Mission,English,Establishment_Name,Professionally_Printed,Shop,1,,FALSE
SIGN_707,IMG_3198,37.759515,-122.418782,Mission,English,Establishment_Name,Professionally_Printed,Nightclub,2,,FALSE
SIGN_708,IMG_3198,37.759515,-122.418782,Mission,English,Establishment_Name,Professionally_Printed,Business ,1,,FALSE
SIGN_709,IMG_3198,37.759515,-122.418782,Mission,English,Establishment_Name,Professionally_Printed,Business ,0,,FALSE
SIGN_710,IMG_3199,37.759487,-122.419443,Mission,English,Establishment_Name,Professionally_Printed,Restaurant,1,,FALSE
SIGN_711,IMG_3200,37.759535,-122.419448,Mission,English,Establishment_Name,Professionally_Printed,Jewelry_Store,2,,FALSE
SIGN_712,IMG_3200,37.759535,-122.419448,Mission,Eng_Span,Information,Professionally_Printed,Jewelry_Store,2,,FALSE
SIGN_713,IMG_3200,37.759535,-122.419448,Mission,Equal,Graffiti,Hand_Written,External,0,,FALSE
SIGN_714,IMG_3200,37.759535,-122.419448,Mission,Equal,Establishment_Name,Professionally_Printed,Restaurant,2,,FALSE
SIGN_715,IMG_3200,37.759535,-122.419448,Mission,Eng_Span,Establishment_Description,Professionally_Printed,Restaurant,2,,FALSE
SIGN_716,IMG_3200,37.759535,-122.419448,Mission,English,Establishment_Name,Home_Printed,Shop,1,,FALSE
SIGN_717,IMG_3202,37.759813,-122.418859,Mission,English,Establishment_Name,Professionally_Printed,Restaurant,2,,FALSE
SIGN_718,IMG_3202,37.759813,-122.418859,Mission,English,Establishment_Name,Professionally_Printed,Restaurant,2,Dr. Teeth and The Electric Mayhem,FALSE
SIGN_719,IMG_3202,37.759813,-122.418859,Mission,English,Establishment_Description,Professionally_Printed,Restaurant,2,,FALSE
SIGN_720,IMG_3202,37.759813,-122.418859,Mission,Eng_Span,Establishment_Name,Professionally_Printed,Shop,1,,FALSE
SIGN_721,IMG_3204,37.759661,-122.419509,Mission,English,Establishment_Name,Professionally_Printed,Shop,1,,FALSE
SIGN_722,IMG_3206,37.759661,-122.419509,Mission,Spanish,Establishment_Name,Professionally_Printed,Shop,1,,FALSE
SIGN_723,IMG_3207,37.759661,-122.419509,Mission,Spanish,Information,Hand_Written,Shop,1,,FALSE
SIGN_724,IMG_3207,37.759661,-122.419509,Mission,English,Advertisement,Flier,Shop,0,,FALSE
SIGN_725,IMG_3210,37.759736,-122.419516,Mission,Eng_Span,Establishment_Name,Professionally_Printed,Shop,1,,FALSE
SIGN_726,IMG_3210,37.759736,-122.419516,Mission,English,Establishment_Name,Professionally_Printed,Business ,0,,FALSE
SIGN_727,IMG_3212,37.759885,-122.419577,Mission,English,Establishment_Name,Professionally_Printed,Business ,0,,FALSE
SIGN_728,IMG_3212,37.759885,-122.419577,Mission,English,Graffiti,Hand_Written,External,0,,FALSE
SIGN_729,IMG_3213,37.759971,-122.419505,Mission,English,Establishment_Name,Professionally_Printed,Business ,1,,FALSE
SIGN_730,IMG_3213,37.759971,-122.419505,Mission,English,Establishment_Description,Professionally_Printed,Business ,1,,FALSE
SIGN_731,IMG_3215,37.760087,-122.418806,Mission,Eng_Span,Establishment_Name,Home_Printed,Supermarket,1,El Mercadtio: Buy Local; Support Locals,FALSE
SIGN_732,IMG_3216,37.760324,-122.419235,Mission,English,Street_Signs,Permanent,External,0,,FALSE
SIGN_733,IMG_3216,37.760324,-122.419235,Mission,English,Advertisement,Professionally_Printed,External,0,,FALSE
SIGN_734,IMG_3216,37.760324,-122.419235,Mission,Equal,Establishment_Name,Professionally_Printed,Shop,1,,FALSE
SIGN_735,IMG_3216,37.760324,-122.419235,Mission,English,Establishment_Description,Professionally_Printed,Shop,1,,FALSE
SIGN_736,IMG_3217,37.760094,-122.419495,Mission,Spanish,Establishment_Description,Home_Printed,Business ,0,,FALSE
SIGN_737,IMG_3217,37.760094,-122.419495,Mission,English,Establishment_Name,Home_Printed,Business ,0,,FALSE
SIGN_738,IMG_3217,37.760094,-122.419495,Mission,Span_Eng,Information,Home_Printed,Business ,0,,FALSE
SIGN_739,IMG_3218,37.760094,-122.419495,Mission,Equal,Establishment_Description,Home_Printed,Business ,0,,FALSE
SIGN_740,IMG_3222,37.760253,-122.419266,Mission,English,Establishment_Description,Home_Printed,Supermarket,1,,FALSE
SIGN_741,IMG_3223,37.760582,-122.418992,Mission,Equal,Establishment_Name,Home_Printed,Supermarket,1,,FALSE
SIGN_742,IMG_3223,37.760582,-122.418992,Mission,English,Advertisement,Professionally_Printed,External,0,,FALSE
SIGN_743,IMG_3223,37.760582,-122.418992,Mission,English,Establishment_Name,Home_Printed,Jewelry_Store,2,,FALSE
SIGN_744,IMG_3224,37.760253,-122.419266,Mission,Eng_Span,Establishment_Name,Home_Printed,Supermarket,1,,FALSE
SIGN_745,IMG_3225,37.760452,-122.419533,Mission,English,Establishment_Name,Home_Printed,Supermarket,1,,FALSE
SIGN_746,IMG_3225,37.760452,-122.419533,Mission,English,Establishment_Name,Home_Printed,Hotel,2,,FALSE
SIGN_747,IMG_3225,37.760452,-122.419533,Mission,Spanish,Establishment_Name,Home_Printed,Restaurant,1,,FALSE
SIGN_748,IMG_3226,37.760495,-122.419571,Mission,Spanish,Establishment_Name,Professionally_Printed,Restaurant,1,,FALSE
SIGN_749,IMG_3226,37.760495,-122.419571,Mission,Spanish,Establishment_Description,Professionally_Printed,Restaurant,1,,FALSE
SIGN_750,IMG_3227,37.760589,-122.419569,Mission,English,Establishment_Name,Professionally_Printed,Shop,1,,FALSE
SIGN_751,IMG_3227,37.760589,-122.419569,Mission,Eng_Span,Establishment_Name,Professionally_Printed,Shop,1,,FALSE
SIGN_752,IMG_3231,37.760588,-122.419685,Mission,English,Information,Hand_Written,Restaurant,2,,FALSE
SIGN_753,IMG_3232,37.760588,-122.419685,Mission,English,Establishment_Name,Home_Printed,Restaurant,2,,FALSE
SIGN_754,IMG_3234,37.760648,-122.419569,Mission,Spanish,Information,Professionally_Printed,Restaurant,1,,FALSE
SIGN_755,IMG_3234,37.760648,-122.419569,Mission,Spanish,Information,Home_Printed,Restaurant,1,,FALSE
SIGN_756,IMG_3233,37.760648,-122.419569,Mission,Spanish,Establishment_Name,Home_Printed,Restaurant,1,,FALSE
SIGN_757,IMG_3233,37.760648,-122.419569,Mission,Spanish,Information,Home_Printed,Restaurant,1,,FALSE
SIGN_758,IMG_3235,37.760681,-122.41957,Mission,Spanish,Establishment_Name,Home_Printed,Shop,1,,FALSE
SIGN_759,IMG_3236,37.760681,-122.41957,Mission,Spanish,Information,Home_Printed,Shop,1,Tenemos lay away,FALSE
SIGN_760,IMG_3237,37.760639,-122.419265,Mission,English,Establishment_Name,Home_Printed,Jewelry_Store,1,,FALSE
SIGN_761,IMG_3237,37.760639,-122.419265,Mission,English,Graffiti,Hand_Written,External,0,,FALSE
SIGN_762,IMG_3238,37.760582,-122.418992,Mission,English,Establishment_Name,Professionally_Printed,Institution,0,,FALSE
SIGN_763,IMG_3239,37.760892,-122.418947,Mission,English,Establishment_Name,Professionally_Printed,Nightclub,1,,FALSE
SIGN_764,IMG_3240,37.760975,-122.41895,Mission,English,Establishment_Name,Professionally_Printed,Business ,0,,FALSE
SIGN_765,IMG_3240,37.760975,-122.41895,Mission,English,Establishment_Description,Professionally_Printed,Business ,0,,FALSE
SIGN_766,IMG_3240,37.760975,-122.41895,Mission,English,Establishment_Description,Professionally_Printed,Business ,0,,FALSE
SIGN_767,IMG_3241,37.760788,-122.41958,Mission,English,Establishment_Name,Professionally_Printed,Shop,1,,FALSE
SIGN_768,IMG_3241,37.760788,-122.41958,Mission,English,Establishment_Description,Professionally_Printed,Shop,1,,FALSE
SIGN_769,IMG_3241,37.760788,-122.41958,Mission,Spanish,Information,Professionally_Printed,Shop,1,,FALSE
SIGN_770,IMG_3243,37.760857,-122.419325,Mission,Spanish,Establishment_Name,Professionally_Printed,Beauty_Hair_Salon,1,,FALSE
SIGN_771,IMG_3243,37.760857,-122.419325,Mission,Spanish,Information,Home_Printed,Beauty_Hair_Salon,1,,FALSE
SIGN_772,IMG_3244,37.760935,-122.419429,Mission,Spanish,Establishment_Name,Home_Printed,Jewelry_Store,1,,FALSE
SIGN_773,IMG_3246,37.760959,-122.419592,Mission,English,Establishment_Name,Professionally_Printed,Business ,1,,FALSE
SIGN_774,IMG_3246,37.760959,-122.419592,Mission,English,Establishment_Name,Home_Printed,Beauty_Hair_Salon,2,,FALSE
SIGN_775,IMG_3246,37.760959,-122.419592,Mission,Eng_Span,Establishment_Description,Home_Printed,Business ,1,,FALSE
SIGN_776,IMG_3246,37.760959,-122.419592,Mission,English,Establishment_Description,Home_Printed,Beauty_Hair_Salon,2,,FALSE
SIGN_777,IMG_3249,37.761053,-122.419632,Mission,Spanish,Establishment_Description,Hand_Written,Beauty_Hair_Salon,2,,FALSE
SIGN_778,IMG_3252,37.761122,-122.419576,Mission,Spanish,Establishment_Name,Professionally_Printed,Restaurant,1,El Palacio Latino Restaurant,TRUE
SIGN_779,IMG_3252,37.761122,-122.419576,Mission,Spanish,Establishment_Description,Professionally_Printed,Restaurant,1,,TRUE
SIGN_780,IMG_3256,37.761224,-122.418996,Mission,English,Establishment_Name,Professionally_Printed,Hardware,1,,FALSE
SIGN_781,IMG_3256,37.761224,-122.418996,Mission,English,Establishment_Name,Professionally_Printed,Business ,2,,FALSE
SIGN_782,IMG_3257,37.76119,-122.419582,Mission,Other (Chinese),Establishment_Name,Professionally_Printed,Restaurant,1,Oh my god have you tried this place before?!?! It's a really hipster Chinese restaurant owned by a Korean adoptee!,FALSE
SIGN_783,IMG_3261,37.761937,-122.419394,Mission,Other (Chinese),Establishment_Name,Professionally_Printed,Restaurant,1,,FALSE
SIGN_784,IMG_3261,37.761937,-122.419394,Mission,Span_Eng,Establishment_Name,Professionally_Printed,Restaurant,1,,FALSE
SIGN_785,IMG_3263,37.7621,-122.419152,Mission,Span_Eng,Advertisement,Professionally_Printed,Restaurant,1,,FALSE
SIGN_786,IMG_3264,37.76205,-122.41965,Mission,Equal,Advertisement,Professionally_Printed,External,0,,FALSE
SIGN_787,IMG_3266,37.762251,-122.419185,Mission,Span_Eng,Establishment_Name,Professionally_Printed,Supermarket,1,,FALSE
SIGN_788,IMG_3266,37.762251,-122.419185,Mission,Span_Eng,Establishment_Description,Professionally_Printed,Supermarket,1,,FALSE
SIGN_789,IMG_3266,37.762251,-122.419185,Mission,English,Information,Professionally_Printed,Supermarket,1,,FALSE
SIGN_790,IMG_3268,37.762312,-122.419691,Mission,English,Establishment_Name,Professionally_Printed,Restaurant,2,,FALSE
SIGN_791,IMG_3268,37.762312,-122.419691,Mission,Spanish,Establishment_Name,Professionally_Printed,Restaurant,1,,FALSE
SIGN_792,IMG_3270,37.762356,-122.419474,Mission,English,Establishment_Name,Professionally_Printed,Restaurant,1,,FALSE
SIGN_793,IMG_3270,37.762356,-122.419474,Mission,English,Establishment_Name,Professionally_Printed,Shop,1,,FALSE
SIGN_794,IMG_3271,37.762521,-122.419698,Mission,Spanish,Establishment_Description,Home_Printed,Shop,1,,FALSE
SIGN_795,IMG_3271,37.762521,-122.419698,Mission,Spanish,Information,Home_Printed,Institution,0,,FALSE
SIGN_796,IMG_3271,37.762521,-122.419698,Mission,Spanish,Establishment_Name,Home_Printed,Institution,0,,FALSE
SIGN_797,IMG_3272,37.762592,-122.419497,Mission,Spanish,Establishment_Name,Home_Printed,Shop,1,,FALSE
SIGN_798,IMG_3272,37.762592,-122.419497,Mission,English,Street_Signs,Permanent,External,0,,FALSE
SIGN_799,IMG_3272,37.762592,-122.419497,Mission,English,Street_Signs,Permanent,External,0,,FALSE
SIGN_800,IMG_3273,37.762829,-122.419309,Mission,English,Establishment_Name,Professionally_Printed,Business ,1,,FALSE
SIGN_801,IMG_3273,37.762829,-122.419309,Mission,English,Establishment_Name,Professionally_Printed,Shop,1,,FALSE
SIGN_802,IMG_3273,37.762829,-122.419309,Mission,English,Information,Professionally_Printed,External,0,,FALSE
SIGN_803,IMG_3275,37.762763,-122.419799,Mission,English,Advertisement,Professionally_Printed,Shop,1,,FALSE
SIGN_804,IMG_3278,37.762829,-122.419309,Mission,English,Establishment_Name,Home_Printed,Shop,1,,FALSE
SIGN_805,IMG_3280,37.762857,-122.419522,Mission,English,Advertisement,Professionally_Printed,Shop,1,,FALSE
SIGN_806,IMG_3280,37.762857,-122.419522,Mission,English,Establishment_Name,Professionally_Printed,Shop,1,,FALSE
SIGN_807,IMG_3281,37.763181,-122.419155,Mission,English,Establishment_Name,Professionally_Printed,Shop,1,,FALSE
SIGN_808,IMG_3281,37.763181,-122.419155,Mission,English,Establishment_Name,Professionally_Printed,Shop,1,,FALSE
SIGN_809,IMG_3281,37.763181,-122.419155,Mission,English,Establishment_Description,Professionally_Printed,Shop,1,,FALSE
SIGN_810,IMG_3283,37.762895,-122.419691,Mission,Spanish,Establishment_Name,Home_Printed,Restaurant,1,,FALSE
SIGN_811,IMG_3284,37.762842,-122.41952,Mission,Spanish,Establishment_Name,Hand_Written,Institution,0,,FALSE
SIGN_812,IMG_3285,37.763037,-122.41954,Mission,Equal,Establishment_Name,Professionally_Printed,Business ,1,,FALSE
SIGN_813,IMG_3286,37.763181,-122.419155,Mission,English,Establishment_Name,Professionally_Printed,Shop,1,,FALSE
SIGN_814,IMG_3287,37.763037,-122.41954,Mission,Equal,Establishment_Name,Professionally_Printed,Shop,2,,FALSE
SIGN_815,IMG_3289,37.763228,-122.419795,Mission,English,Establishment_Name,Home_Printed,Shop,1,,FALSE
SIGN_816,IMG_3290,37.763181,-122.419155,Mission,English,Advertisement,Professionally_Printed,Shop,1,,FALSE
SIGN_817,IMG_3291,37.763572,-122.419795,Mission,English,Establishment_Name,Professionally_Printed,Business ,0,,FALSE
SIGN_818,IMG_3292,37.763688,-122.419329,Mission,English,Street_Signs,Permanent,External,0,,FALSE
SIGN_819,IMG_3294,37.76472,-122.421604,Mission,Spanish,Establishment_Name,Home_Printed,Restaurant,1,,FALSE
SIGN_820,IMG_3296,37.763762,-122.419797,Mission,Span_Eng,Establishment_Name,Professionally_Printed,Restaurant,1,,FALSE
SIGN_821,IMG_3296,37.762689,-122.41919,Mission,English,Establishment_Name,Professionally_Printed,Business ,0,,FALSE
SIGN_822,IMG_3297,37.763733,-122.419784,Mission,English,Establishment_Name,Professionally_Printed,Beauty_Hair_Salon,1,,FALSE
SIGN_823,IMG_3299,37.763762,-122.419797,Mission,English,Establishment_Name,Professionally_Printed,Shop,1,,FALSE
SIGN_824,IMG_3299,37.763762,-122.419797,Mission,English,Establishment_Name,Professionally_Printed,Shop,1,,FALSE
SIGN_825,IMG_3299,37.763762,-122.419797,Mission,English,Establishment_Name,Professionally_Printed,Hotel,2,,FALSE
SIGN_826,IMG_3301,37.763791,-122.419788,Mission,English,Establishment_Description,Professionally_Printed,Hotel,2,,FALSE
SIGN_827,IMG_3301,37.763791,-122.419788,Mission,English,Establishment_Name,Professionally_Printed,Restaurant,1,,FALSE
SIGN_828,IMG_3301,37.763791,-122.419788,Mission,English,Establishment_Name,Professionally_Printed,Business ,1,,FALSE
SIGN_829,IMG_3301,37.763791,-122.419788,Mission,English,Establishment_Description,Professionally_Printed,Restaurant,1,,FALSE
SIGN_830,IMG_3301,37.763791,-122.419788,Mission,English,Advertisement,Professionally_Printed,Restaurant,1,,FALSE
SIGN_831,IMG_3305,37.763814,-122.420075,Mission,English,Establishment_Name,Professionally_Printed,Business ,2,,FALSE
SIGN_832,IMG_3308,37.763934,-122.419899,Mission,English,Establishment_Name,Home_Printed,Business ,2,,FALSE
SIGN_833,IMG_3309,37.764065,-122.419855,Mission,English,Establishment_Name,Professionally_Printed,Hotel,1,,FALSE
SIGN_834,IMG_3309,37.764065,-122.419855,Mission,Spanish,Establishment_Name,Professionally_Printed,Restaurant,1,,FALSE
SIGN_835,IMG_3311,37.764129,-122.419885,Mission,Spanish,Establishment_Name,Professionally_Printed,Restaurant,2,,FALSE
SIGN_836,IMG_3312,37.764384,-122.419929,Mission,English,Establishment_Name,Professionally_Printed,Business ,0,,FALSE
SIGN_837,IMG_3312,37.764384,-122.419929,Mission,English,Establishment_Name,Professionally_Printed,Restaurant,1,,FALSE
SIGN_838,IMG_3312,37.764384,-122.419929,Mission,English,Establishment_Description,Professionally_Printed,Business ,0,,FALSE
SIGN_839,IMG_3315,37.764453,-122.419952,Mission,English,Establishment_Name,Home_Printed,Hotel,1,,FALSE
SIGN_840,IMG_3316,37.764519,-122.419951,Mission,Other (Chinese),Establishment_Name,Home_Printed,Supermarket,2,,FALSE
SIGN_841,IMG_3317,37.764609,-122.41996,Mission,Spanish,Establishment_Name,Home_Printed,Restaurant,1,,FALSE
SIGN_842,IMG_3317,37.764609,-122.41996,Mission,Span_Eng,Establishment_Description,Home_Printed,Restaurant,1,,FALSE
SIGN_843,IMG_3317,37.764609,-122.41996,Mission,Span_Eng,Information,Home_Printed,Restaurant,1,,FALSE
SIGN_844,IMG_3320,37.764776,-122.422148,Mission,English,Establishment_Name,Professionally_Printed,Supermarket,1,In Valencia St?,FALSE
SIGN_845,IMG_3322,37.764776,-122.422148,Mission,English,Street_Signs,Permanent,External,0,,FALSE
SIGN_846,MVI_0385,37.748203,-122.41791,Mission,English,Establishment_Name,Professionally_Printed,Restaurant,3,Closed,TRUE
SIGN_847,MVI_0385,37.74822,-122.4185,Mission,English,Information,Professionally_Printed,Restaurant,3,Closed,TRUE
SIGN_848,MVI_0385,37.748229,-122.418092,Mission,Eng_Span,Establishment_Name,Professionally_Printed,Restaurant,1,Closed,TRUE
SIGN_849,MVI_0385,37.748858,-122.418129,Mission,English,Establishment_Description,Professionally_Printed,Notary_Financial_Services,0,,FALSE
SIGN_850,MVI_0385,37.748968,-122.418161,Mission,Equal,Information,Professionally_Printed,Notary_Financial_Services,0,,FALSE
SIGN_851,MVI_0385,37.74896,-122.41815,Mission,English,Establishment_Description,Professionally_Printed,Notary_Financial_Services,0,,FALSE
SIGN_852,MVI_0385,37.748858,-122.418129,Mission,Spanish,Establishment_Name,Professionally_Printed,Bar,1,,FALSE
SIGN_853,MVI_0385,37.748967,-122.418153,Mission,English,Establishment_Name,Professionally_Printed,Notary_Financial_Services,0,,FALSE
SIGN_854,MVI_0385,37.749255,-122.418056,Mission,English,Establishment_Description,Professionally_Printed,Notary_Financial_Services,0,,FALSE
SIGN_855,MVI_0385,37.749391,-122.418067,Mission,Spanish,Establishment_Name,Professionally_Printed,Grocery_Liquor_Store,1,,FALSE
SIGN_856,MVI_0385,37.749544,-122.418045,Mission,Spanish,Establishment_Description,Professionally_Printed,Grocery_Liquor_Store,1,,FALSE
SIGN_857,MVI_0385,37.749179,-122.418367,Mission,Spanish,Information,Professionally_Printed,Grocery_Liquor_Store,1,,FALSE
SIGN_858,MVI_0385,37.749366,-122.418335,Mission,English,Establishment_Name,Professionally_Printed,Beauty_Hair_Salon,1,,FALSE
SIGN_859,MVI_0385,37.749527,-122.418346,Mission,English,Establishment_Description,Professionally_Printed,Beauty_Hair_Salon,1,,FALSE
SIGN_860,MVI_0385,37.749688,-122.418045,Mission,Spanish,Establishment_Description,Hand_Written,Notary_Financial_Services,0,,FALSE
SIGN_861,MVI_0385,37.749697,-122.418399,Mission,Spanish,Establishment_Name,Professionally_Printed,Notary_Financial_Services,0,,FALSE
SIGN_862,MVI_0385,37.749968,-122.418067,Mission,English,Establishment_Description,Professionally_Printed,Specialty_Foods ,1,,FALSE
SIGN_863,MVI_0385,37.749434,-122.418131,Mission,English,Establishment_Name,Professionally_Printed,Specialty_Foods ,1,,FALSE
SIGN_864,MVI_0385,37.748909,-122.418129,Mission,Eng_Span,Establishment_Name,Professionally_Printed,Landromat,2,,FALSE
SIGN_865,MVI_0385,37.748952,-122.418118,Mission,English,Street_Signs,Professionally_Printed,Business ,0,,FALSE
SIGN_866,MVI_0385,37.749222,-122.418013,Mission,Spanish,Establishment_Description,Professionally_Printed,Notary_Financial_Services,0,,FALSE
SIGN_867,MVI_0385,37.748909,-122.418075,Mission,English,Establishment_Description,Professionally_Printed,Business ,0,Mission Critter pet store,FALSE
SIGN_868,MVI_0385,37.748909,-122.418076,Mission,English,Establishment_Name,Professionally_Printed,Bar,1,Taylor's Tonics 'The Fizzery',TRUE
SIGN_869,MVI_0385,37.748909,-122.418077,Mission,English,Establishment_Name,Professionally_Printed,Bar,1,Taylor's Tonics 'The Fizzery',TRUE
SIGN_870,MVI_0385,37.748909,-122.418078,Mission,English,Establishment_Name,Professionally_Printed,Restaurant,1,Pizza Joint and Grill,TRUE
SIGN_871,MVI_0385,37.748909,-122.418079,Mission,English,Establishment_Name,Professionally_Printed,Nightclub,2,Savanna Jazz now something called 'Evil Eye',TRUE
SIGN_872,MVI_0385,37.748731,-122.418322,Mission,English,Establishment_Description,Professionally_Printed,Auto_Mechanic,0,,TRUE
SIGN_873,MVI_0385,37.74868,-122.418161,Mission,English,Establishment_Description,Professionally_Printed,Auto_Mechanic,0,,TRUE
SIGN_874,MVI_0385,37.749284,-122.418355,Mission,English,Establishment_Description,Professionally_Printed,Auto_Mechanic,0,,TRUE
SIGN_875,MVI_0385,37.749059,-122.418172,Mission,Spanish,Establishment_Name,Permanent,Business ,0,,FALSE
SIGN_876,MVI_0385,37.749059,-122.418172,Mission,Span_Eng,Establishment_Description,Permanent,Business ,0,,FALSE
SIGN_877,MVI_0385,37.749403,-122.418261,Mission,English,Establishment_Name,Professionally_Printed,Business ,0,,FALSE
SIGN_878,IMG_3331,37.76451,-122.421624,Valencia,English,Establishment_Name,Professionally_Printed,Cafe,1,,FALSE
SIGN_879,IMG_3332,37.76459,-122.422147,Valencia,English,Establishment_Name,Permanent,Clothing,3,,FALSE
SIGN_880,IMG_3333,37.764387,-122.421642,Valencia,English,Establishment_Name,Professionally_Printed,Nightclub,1,,FALSE
SIGN_881,IMG_3334,37.764415,-122.422136,Valencia,Eng_Span,Establishment_Name,Professionally_Printed,Restaurant,2,,FALSE
SIGN_882,IMG_3335,37.764415,-122.422136,Valencia,English,Establishment_Name,Professionally_Printed,Hotel,0,,FALSE
SIGN_883,IMG_3337,37.764333,-122.422128,Valencia,English,Establishment_Name,Professionally_Printed,Restaurant,2,Currently closed,TRUE
SIGN_884,IMG_3337,37.764333,-122.422128,Valencia,English,Instructions,Permanent,External,0,,FALSE
SIGN_885,IMG_3339,37.764307,-122.421603,Valencia,English,Establishment_Name,Professionally_Printed,Restaurant,1,,FALSE
SIGN_886,IMG_3339,37.764307,-122.421603,Valencia,English,Establishment_Description,Professionally_Printed,Restaurant,1,,FALSE
SIGN_887,IMG_3339,37.764307,-122.421603,Valencia,English,Establishment_Name,Professionally_Printed,Shop,1,,FALSE
SIGN_888,IMG_3339,37.764307,-122.421603,Valencia,English,Establishment_Name,Professionally_Printed,Shop,1,,FALSE
SIGN_889,IMG_3340,37.764273,-122.422107,Valencia,English,Establishment_Name,Permanent,Restaurant,2,We Be Sushi -- Borrowing Semiotics of older type signs. Drinks like mom used to mix,FALSE
SIGN_890,IMG_3340,37.764273,-122.422107,Valencia,Eng_Span,Establishment_Name,Permanent,Restaurant,2,??? Puerto Alegreó Established or Alternative? Or BOTH?,FALSE
SIGN_891,IMG_3343,37.764103,-122.421844,Valencia,English,Establishment_Name,Permanent,Bar,2,,FALSE
SIGN_892,IMG_3348,37.764103,-122.421844,Valencia,Spanish,Establishment_Name,Professionally_Printed,Restaurant,2,,FALSE
SIGN_893,IMG_3350,37.764022,-122.422098,Valencia,English,Establishment_Name,Professionally_Printed,Restaurant,2,,FALSE
SIGN_894,IMG_3352,37.763858,-122.422083,Valencia,English,Establishment_Name,Permanent,Shop,3,,FALSE
SIGN_895,IMG_3354,37.763693,-122.421565,Valencia,English,Establishment_Name,Permanent,Shop,3,,FALSE
SIGN_896,IMG_3356,37.763597,-122.422165,Valencia,English,Establishment_Description,Permanent,Restaurant,1,,FALSE
SIGN_897,IMG_3357,37.763597,-122.422165,Valencia,English,Establishment_Name,Permanent,Bar,2,,FALSE
SIGN_898,IMG_3357,37.763597,-122.422165,Valencia,English,Establishment_Name,Permanent,Restaurant,2,,FALSE
SIGN_899,IMG_3357,37.763597,-122.422165,Valencia,English,Establishment_Description,Permanent,Restaurant,2,,FALSE
